"","nombre_provincia","nombre_canton","codigo_provincia","codigo_canton","año","cantidad_habitantes","mes_num","mes","miles_habitantes"
"1272","BOLIVAR","LAS NAVES",2,207,2021,7194,12,"Diciembre",7.194
"1273","BOLIVAR","LAS NAVES",2,207,2022,7221,1,"Enero",7.221
"1274","BOLIVAR","LAS NAVES",2,207,2022,7221,2,"Febrero",7.221
"1275","BOLIVAR","LAS NAVES",2,207,2022,7221,3,"Marzo",7.221
"1276","BOLIVAR","LAS NAVES",2,207,2022,7221,4,"Abril",7.221
"1277","BOLIVAR","LAS NAVES",2,207,2022,7221,5,"Mayo",7.221
"1278","BOLIVAR","LAS NAVES",2,207,2022,7221,6,"Junio",7.221
"1279","BOLIVAR","LAS NAVES",2,207,2022,7221,7,"Julio",7.221
"1280","BOLIVAR","LAS NAVES",2,207,2022,7221,8,"Agosto",7.221
"1281","BOLIVAR","LAS NAVES",2,207,2022,7221,9,"Septiembre",7.221
"1282","BOLIVAR","LAS NAVES",2,207,2022,7221,10,"Octubre",7.221
"1283","BOLIVAR","LAS NAVES",2,207,2022,7221,11,"Noviembre",7.221
"1284","BOLIVAR","LAS NAVES",2,207,2022,7221,12,"Diciembre",7.221
"1285","BOLIVAR","LAS NAVES",2,207,2023,7255,1,"Enero",7.255
"1286","BOLIVAR","LAS NAVES",2,207,2023,7255,2,"Febrero",7.255
"1287","BOLIVAR","LAS NAVES",2,207,2023,7255,3,"Marzo",7.255
"1288","BOLIVAR","LAS NAVES",2,207,2023,7255,4,"Abril",7.255
"1289","BOLIVAR","LAS NAVES",2,207,2023,7255,5,"Mayo",7.255
"1290","BOLIVAR","LAS NAVES",2,207,2023,7255,6,"Junio",7.255
"1291","BOLIVAR","LAS NAVES",2,207,2023,7255,7,"Julio",7.255
"1292","BOLIVAR","LAS NAVES",2,207,2023,7255,8,"Agosto",7.255
"1293","BOLIVAR","LAS NAVES",2,207,2023,7255,9,"Septiembre",7.255
"1294","BOLIVAR","LAS NAVES",2,207,2023,7255,10,"Octubre",7.255
"1295","BOLIVAR","LAS NAVES",2,207,2023,7255,11,"Noviembre",7.255
"1296","BOLIVAR","LAS NAVES",2,207,2023,7255,12,"Diciembre",7.255
"1297","BOLIVAR","LAS NAVES",2,207,2024,7297,1,"Enero",7.297
"1298","BOLIVAR","LAS NAVES",2,207,2024,7297,2,"Febrero",7.297
"1299","BOLIVAR","LAS NAVES",2,207,2024,7297,3,"Marzo",7.297
"1300","BOLIVAR","LAS NAVES",2,207,2024,7297,4,"Abril",7.297
"1301","BOLIVAR","LAS NAVES",2,207,2024,7297,5,"Mayo",7.297
"1302","BOLIVAR","LAS NAVES",2,207,2024,7297,6,"Junio",7.297
"1303","BOLIVAR","LAS NAVES",2,207,2024,7297,7,"Julio",7.297
"1304","BOLIVAR","LAS NAVES",2,207,2024,7297,8,"Agosto",7.297
"1305","BOLIVAR","LAS NAVES",2,207,2024,7297,9,"Septiembre",7.297
"1306","BOLIVAR","LAS NAVES",2,207,2024,7297,10,"Octubre",7.297
"1307","BOLIVAR","LAS NAVES",2,207,2024,7297,11,"Noviembre",7.297
"1308","BOLIVAR","LAS NAVES",2,207,2024,7297,12,"Diciembre",7.297
"1309","BOLIVAR","LAS NAVES",2,207,2025,7348,1,"Enero",7.348
"1310","BOLIVAR","LAS NAVES",2,207,2025,7348,2,"Febrero",7.348
"1311","BOLIVAR","LAS NAVES",2,207,2025,7348,3,"Marzo",7.348
"1312","BOLIVAR","LAS NAVES",2,207,2025,7348,4,"Abril",7.348
"1313","BOLIVAR","LAS NAVES",2,207,2025,7348,5,"Mayo",7.348
"1314","BOLIVAR","LAS NAVES",2,207,2025,7348,6,"Junio",7.348
"1315","BOLIVAR","LAS NAVES",2,207,2025,7348,7,"Julio",7.348
"1316","BOLIVAR","LAS NAVES",2,207,2025,7348,8,"Agosto",7.348
"1317","BOLIVAR","LAS NAVES",2,207,2025,7348,9,"Septiembre",7.348
"1318","BOLIVAR","LAS NAVES",2,207,2025,7348,10,"Octubre",7.348
"1319","BOLIVAR","LAS NAVES",2,207,2025,7348,11,"Noviembre",7.348
"1320","BOLIVAR","LAS NAVES",2,207,2025,7348,12,"Diciembre",7.348
"1321","CAÑAR","AZOGUES",3,301,2021,77227,1,"Enero",77.227
"1322","CAÑAR","AZOGUES",3,301,2021,77227,2,"Febrero",77.227
"1323","CAÑAR","AZOGUES",3,301,2021,77227,3,"Marzo",77.227
"1324","CAÑAR","AZOGUES",3,301,2021,77227,4,"Abril",77.227
"1325","CAÑAR","AZOGUES",3,301,2021,77227,5,"Mayo",77.227
"1326","CAÑAR","AZOGUES",3,301,2021,77227,6,"Junio",77.227
"1327","CAÑAR","AZOGUES",3,301,2021,77227,7,"Julio",77.227
"1328","CAÑAR","AZOGUES",3,301,2021,77227,8,"Agosto",77.227
"1329","CAÑAR","AZOGUES",3,301,2021,77227,9,"Septiembre",77.227
"1330","CAÑAR","AZOGUES",3,301,2021,77227,10,"Octubre",77.227
"1331","CAÑAR","AZOGUES",3,301,2021,77227,11,"Noviembre",77.227
"1332","CAÑAR","AZOGUES",3,301,2021,77227,12,"Diciembre",77.227
"1333","CAÑAR","AZOGUES",3,301,2022,77367,1,"Enero",77.367
"1334","CAÑAR","AZOGUES",3,301,2022,77367,2,"Febrero",77.367
"1335","CAÑAR","AZOGUES",3,301,2022,77367,3,"Marzo",77.367
"1336","CAÑAR","AZOGUES",3,301,2022,77367,4,"Abril",77.367
"1337","CAÑAR","AZOGUES",3,301,2022,77367,5,"Mayo",77.367
"1338","CAÑAR","AZOGUES",3,301,2022,77367,6,"Junio",77.367
"1339","CAÑAR","AZOGUES",3,301,2022,77367,7,"Julio",77.367
"1340","CAÑAR","AZOGUES",3,301,2022,77367,8,"Agosto",77.367
"1341","CAÑAR","AZOGUES",3,301,2022,77367,9,"Septiembre",77.367
"1342","CAÑAR","AZOGUES",3,301,2022,77367,10,"Octubre",77.367
"1343","CAÑAR","AZOGUES",3,301,2022,77367,11,"Noviembre",77.367
"1344","CAÑAR","AZOGUES",3,301,2022,77367,12,"Diciembre",77.367
"1345","CAÑAR","AZOGUES",3,301,2023,77533,1,"Enero",77.533
"1346","CAÑAR","AZOGUES",3,301,2023,77533,2,"Febrero",77.533
"1347","CAÑAR","AZOGUES",3,301,2023,77533,3,"Marzo",77.533
"1348","CAÑAR","AZOGUES",3,301,2023,77533,4,"Abril",77.533
"1349","CAÑAR","AZOGUES",3,301,2023,77533,5,"Mayo",77.533
"1350","CAÑAR","AZOGUES",3,301,2023,77533,6,"Junio",77.533
"1351","CAÑAR","AZOGUES",3,301,2023,77533,7,"Julio",77.533
"1352","CAÑAR","AZOGUES",3,301,2023,77533,8,"Agosto",77.533
"1353","CAÑAR","AZOGUES",3,301,2023,77533,9,"Septiembre",77.533
"1354","CAÑAR","AZOGUES",3,301,2023,77533,10,"Octubre",77.533
"1355","CAÑAR","AZOGUES",3,301,2023,77533,11,"Noviembre",77.533
"1356","CAÑAR","AZOGUES",3,301,2023,77533,12,"Diciembre",77.533
"1357","CAÑAR","AZOGUES",3,301,2024,77677,1,"Enero",77.677
"1358","CAÑAR","AZOGUES",3,301,2024,77677,2,"Febrero",77.677
"1359","CAÑAR","AZOGUES",3,301,2024,77677,3,"Marzo",77.677
"1360","CAÑAR","AZOGUES",3,301,2024,77677,4,"Abril",77.677
"1361","CAÑAR","AZOGUES",3,301,2024,77677,5,"Mayo",77.677
"1362","CAÑAR","AZOGUES",3,301,2024,77677,6,"Junio",77.677
"1363","CAÑAR","AZOGUES",3,301,2024,77677,7,"Julio",77.677
"1364","CAÑAR","AZOGUES",3,301,2024,77677,8,"Agosto",77.677
"1365","CAÑAR","AZOGUES",3,301,2024,77677,9,"Septiembre",77.677
"1366","CAÑAR","AZOGUES",3,301,2024,77677,10,"Octubre",77.677
"1367","CAÑAR","AZOGUES",3,301,2024,77677,11,"Noviembre",77.677
"1368","CAÑAR","AZOGUES",3,301,2024,77677,12,"Diciembre",77.677
"1369","CAÑAR","AZOGUES",3,301,2025,77819,1,"Enero",77.819
"1370","CAÑAR","AZOGUES",3,301,2025,77819,2,"Febrero",77.819
"1371","CAÑAR","AZOGUES",3,301,2025,77819,3,"Marzo",77.819
"1372","CAÑAR","AZOGUES",3,301,2025,77819,4,"Abril",77.819
"1373","CAÑAR","AZOGUES",3,301,2025,77819,5,"Mayo",77.819
"1374","CAÑAR","AZOGUES",3,301,2025,77819,6,"Junio",77.819
"1375","CAÑAR","AZOGUES",3,301,2025,77819,7,"Julio",77.819
"1376","CAÑAR","AZOGUES",3,301,2025,77819,8,"Agosto",77.819
"1377","CAÑAR","AZOGUES",3,301,2025,77819,9,"Septiembre",77.819
"1378","CAÑAR","AZOGUES",3,301,2025,77819,10,"Octubre",77.819
"1379","CAÑAR","AZOGUES",3,301,2025,77819,11,"Noviembre",77.819
"1380","CAÑAR","AZOGUES",3,301,2025,77819,12,"Diciembre",77.819
"1381","CAÑAR","BIBLIAN",3,302,2021,19604,1,"Enero",19.604
"1382","CAÑAR","BIBLIAN",3,302,2021,19604,2,"Febrero",19.604
"1383","CAÑAR","BIBLIAN",3,302,2021,19604,3,"Marzo",19.604
"1384","CAÑAR","BIBLIAN",3,302,2021,19604,4,"Abril",19.604
"1385","CAÑAR","BIBLIAN",3,302,2021,19604,5,"Mayo",19.604
"1386","CAÑAR","BIBLIAN",3,302,2021,19604,6,"Junio",19.604
"1387","CAÑAR","BIBLIAN",3,302,2021,19604,7,"Julio",19.604
"1388","CAÑAR","BIBLIAN",3,302,2021,19604,8,"Agosto",19.604
"1389","CAÑAR","BIBLIAN",3,302,2021,19604,9,"Septiembre",19.604
"1390","CAÑAR","BIBLIAN",3,302,2021,19604,10,"Octubre",19.604
"1391","CAÑAR","BIBLIAN",3,302,2021,19604,11,"Noviembre",19.604
"1392","CAÑAR","BIBLIAN",3,302,2021,19604,12,"Diciembre",19.604
"1393","CAÑAR","BIBLIAN",3,302,2022,19370,1,"Enero",19.37
"1394","CAÑAR","BIBLIAN",3,302,2022,19370,2,"Febrero",19.37
"1395","CAÑAR","BIBLIAN",3,302,2022,19370,3,"Marzo",19.37
"1396","CAÑAR","BIBLIAN",3,302,2022,19370,4,"Abril",19.37
"1397","CAÑAR","BIBLIAN",3,302,2022,19370,5,"Mayo",19.37
"1398","CAÑAR","BIBLIAN",3,302,2022,19370,6,"Junio",19.37
"1399","CAÑAR","BIBLIAN",3,302,2022,19370,7,"Julio",19.37
"1400","CAÑAR","BIBLIAN",3,302,2022,19370,8,"Agosto",19.37
"1401","CAÑAR","BIBLIAN",3,302,2022,19370,9,"Septiembre",19.37
"1402","CAÑAR","BIBLIAN",3,302,2022,19370,10,"Octubre",19.37
"1403","CAÑAR","BIBLIAN",3,302,2022,19370,11,"Noviembre",19.37
"1404","CAÑAR","BIBLIAN",3,302,2022,19370,12,"Diciembre",19.37
"1405","CAÑAR","BIBLIAN",3,302,2023,19167,1,"Enero",19.167
"1406","CAÑAR","BIBLIAN",3,302,2023,19167,2,"Febrero",19.167
"1407","CAÑAR","BIBLIAN",3,302,2023,19167,3,"Marzo",19.167
"1408","CAÑAR","BIBLIAN",3,302,2023,19167,4,"Abril",19.167
"1409","CAÑAR","BIBLIAN",3,302,2023,19167,5,"Mayo",19.167
"1410","CAÑAR","BIBLIAN",3,302,2023,19167,6,"Junio",19.167
"1411","CAÑAR","BIBLIAN",3,302,2023,19167,7,"Julio",19.167
"1412","CAÑAR","BIBLIAN",3,302,2023,19167,8,"Agosto",19.167
"1413","CAÑAR","BIBLIAN",3,302,2023,19167,9,"Septiembre",19.167
"1414","CAÑAR","BIBLIAN",3,302,2023,19167,10,"Octubre",19.167
"1415","CAÑAR","BIBLIAN",3,302,2023,19167,11,"Noviembre",19.167
"1416","CAÑAR","BIBLIAN",3,302,2023,19167,12,"Diciembre",19.167
"1417","CAÑAR","BIBLIAN",3,302,2024,18986,1,"Enero",18.986
"1418","CAÑAR","BIBLIAN",3,302,2024,18986,2,"Febrero",18.986
"1419","CAÑAR","BIBLIAN",3,302,2024,18986,3,"Marzo",18.986
"1420","CAÑAR","BIBLIAN",3,302,2024,18986,4,"Abril",18.986
"1421","CAÑAR","BIBLIAN",3,302,2024,18986,5,"Mayo",18.986
"1422","CAÑAR","BIBLIAN",3,302,2024,18986,6,"Junio",18.986
"1423","CAÑAR","BIBLIAN",3,302,2024,18986,7,"Julio",18.986
"1424","CAÑAR","BIBLIAN",3,302,2024,18986,8,"Agosto",18.986
"1425","CAÑAR","BIBLIAN",3,302,2024,18986,9,"Septiembre",18.986
"1426","CAÑAR","BIBLIAN",3,302,2024,18986,10,"Octubre",18.986
"1427","CAÑAR","BIBLIAN",3,302,2024,18986,11,"Noviembre",18.986
"1428","CAÑAR","BIBLIAN",3,302,2024,18986,12,"Diciembre",18.986
"1429","CAÑAR","BIBLIAN",3,302,2025,18828,1,"Enero",18.828
"1430","CAÑAR","BIBLIAN",3,302,2025,18828,2,"Febrero",18.828
"1431","CAÑAR","BIBLIAN",3,302,2025,18828,3,"Marzo",18.828
"1432","CAÑAR","BIBLIAN",3,302,2025,18828,4,"Abril",18.828
"1433","CAÑAR","BIBLIAN",3,302,2025,18828,5,"Mayo",18.828
"1434","CAÑAR","BIBLIAN",3,302,2025,18828,6,"Junio",18.828
"1435","CAÑAR","BIBLIAN",3,302,2025,18828,7,"Julio",18.828
"1436","CAÑAR","BIBLIAN",3,302,2025,18828,8,"Agosto",18.828
"1437","CAÑAR","BIBLIAN",3,302,2025,18828,9,"Septiembre",18.828
"1438","CAÑAR","BIBLIAN",3,302,2025,18828,10,"Octubre",18.828
"1439","CAÑAR","BIBLIAN",3,302,2025,18828,11,"Noviembre",18.828
"1440","CAÑAR","BIBLIAN",3,302,2025,18828,12,"Diciembre",18.828
"1441","CAÑAR","CAÑAR",3,303,2021,54354,1,"Enero",54.354
"1442","CAÑAR","CAÑAR",3,303,2021,54354,2,"Febrero",54.354
"1443","CAÑAR","CAÑAR",3,303,2021,54354,3,"Marzo",54.354
"1444","CAÑAR","CAÑAR",3,303,2021,54354,4,"Abril",54.354
"1445","CAÑAR","CAÑAR",3,303,2021,54354,5,"Mayo",54.354
"1446","CAÑAR","CAÑAR",3,303,2021,54354,6,"Junio",54.354
"1447","CAÑAR","CAÑAR",3,303,2021,54354,7,"Julio",54.354
"1448","CAÑAR","CAÑAR",3,303,2021,54354,8,"Agosto",54.354
"1449","CAÑAR","CAÑAR",3,303,2021,54354,9,"Septiembre",54.354
"1450","CAÑAR","CAÑAR",3,303,2021,54354,10,"Octubre",54.354
"1451","CAÑAR","CAÑAR",3,303,2021,54354,11,"Noviembre",54.354
"1452","CAÑAR","CAÑAR",3,303,2021,54354,12,"Diciembre",54.354
"1453","CAÑAR","CAÑAR",3,303,2022,53686,1,"Enero",53.686
"1454","CAÑAR","CAÑAR",3,303,2022,53686,2,"Febrero",53.686
"1455","CAÑAR","CAÑAR",3,303,2022,53686,3,"Marzo",53.686
"1456","CAÑAR","CAÑAR",3,303,2022,53686,4,"Abril",53.686
"1457","CAÑAR","CAÑAR",3,303,2022,53686,5,"Mayo",53.686
"1458","CAÑAR","CAÑAR",3,303,2022,53686,6,"Junio",53.686
"1459","CAÑAR","CAÑAR",3,303,2022,53686,7,"Julio",53.686
"1460","CAÑAR","CAÑAR",3,303,2022,53686,8,"Agosto",53.686
"1461","CAÑAR","CAÑAR",3,303,2022,53686,9,"Septiembre",53.686
"1462","CAÑAR","CAÑAR",3,303,2022,53686,10,"Octubre",53.686
"1463","CAÑAR","CAÑAR",3,303,2022,53686,11,"Noviembre",53.686
"1464","CAÑAR","CAÑAR",3,303,2022,53686,12,"Diciembre",53.686
"1465","CAÑAR","CAÑAR",3,303,2023,53114,1,"Enero",53.114
"1466","CAÑAR","CAÑAR",3,303,2023,53114,2,"Febrero",53.114
"1467","CAÑAR","CAÑAR",3,303,2023,53114,3,"Marzo",53.114
"1468","CAÑAR","CAÑAR",3,303,2023,53114,4,"Abril",53.114
"1469","CAÑAR","CAÑAR",3,303,2023,53114,5,"Mayo",53.114
"1470","CAÑAR","CAÑAR",3,303,2023,53114,6,"Junio",53.114
"1471","CAÑAR","CAÑAR",3,303,2023,53114,7,"Julio",53.114
"1472","CAÑAR","CAÑAR",3,303,2023,53114,8,"Agosto",53.114
"1473","CAÑAR","CAÑAR",3,303,2023,53114,9,"Septiembre",53.114
"1474","CAÑAR","CAÑAR",3,303,2023,53114,10,"Octubre",53.114
"1475","CAÑAR","CAÑAR",3,303,2023,53114,11,"Noviembre",53.114
"1476","CAÑAR","CAÑAR",3,303,2023,53114,12,"Diciembre",53.114
"1477","CAÑAR","CAÑAR",3,303,2024,52602,1,"Enero",52.602
"1478","CAÑAR","CAÑAR",3,303,2024,52602,2,"Febrero",52.602
"1479","CAÑAR","CAÑAR",3,303,2024,52602,3,"Marzo",52.602
"1480","CAÑAR","CAÑAR",3,303,2024,52602,4,"Abril",52.602
"1481","CAÑAR","CAÑAR",3,303,2024,52602,5,"Mayo",52.602
"1482","CAÑAR","CAÑAR",3,303,2024,52602,6,"Junio",52.602
"1483","CAÑAR","CAÑAR",3,303,2024,52602,7,"Julio",52.602
"1484","CAÑAR","CAÑAR",3,303,2024,52602,8,"Agosto",52.602
"1485","CAÑAR","CAÑAR",3,303,2024,52602,9,"Septiembre",52.602
"1486","CAÑAR","CAÑAR",3,303,2024,52602,10,"Octubre",52.602
"1487","CAÑAR","CAÑAR",3,303,2024,52602,11,"Noviembre",52.602
"1488","CAÑAR","CAÑAR",3,303,2024,52602,12,"Diciembre",52.602
"1489","CAÑAR","CAÑAR",3,303,2025,52160,1,"Enero",52.16
"1490","CAÑAR","CAÑAR",3,303,2025,52160,2,"Febrero",52.16
"1491","CAÑAR","CAÑAR",3,303,2025,52160,3,"Marzo",52.16
"1492","CAÑAR","CAÑAR",3,303,2025,52160,4,"Abril",52.16
"1493","CAÑAR","CAÑAR",3,303,2025,52160,5,"Mayo",52.16
"1494","CAÑAR","CAÑAR",3,303,2025,52160,6,"Junio",52.16
"1495","CAÑAR","CAÑAR",3,303,2025,52160,7,"Julio",52.16
"1496","CAÑAR","CAÑAR",3,303,2025,52160,8,"Agosto",52.16
"1497","CAÑAR","CAÑAR",3,303,2025,52160,9,"Septiembre",52.16
"1498","CAÑAR","CAÑAR",3,303,2025,52160,10,"Octubre",52.16
"1499","CAÑAR","CAÑAR",3,303,2025,52160,11,"Noviembre",52.16
"1500","CAÑAR","CAÑAR",3,303,2025,52160,12,"Diciembre",52.16
"1501","CAÑAR","LA TRONCAL",3,304,2021,65703,1,"Enero",65.703
"1502","CAÑAR","LA TRONCAL",3,304,2021,65703,2,"Febrero",65.703
"1503","CAÑAR","LA TRONCAL",3,304,2021,65703,3,"Marzo",65.703
"1504","CAÑAR","LA TRONCAL",3,304,2021,65703,4,"Abril",65.703
"1505","CAÑAR","LA TRONCAL",3,304,2021,65703,5,"Mayo",65.703
"1506","CAÑAR","LA TRONCAL",3,304,2021,65703,6,"Junio",65.703
"1507","CAÑAR","LA TRONCAL",3,304,2021,65703,7,"Julio",65.703
"1508","CAÑAR","LA TRONCAL",3,304,2021,65703,8,"Agosto",65.703
"1509","CAÑAR","LA TRONCAL",3,304,2021,65703,9,"Septiembre",65.703
"1510","CAÑAR","LA TRONCAL",3,304,2021,65703,10,"Octubre",65.703
"1511","CAÑAR","LA TRONCAL",3,304,2021,65703,11,"Noviembre",65.703
"1512","CAÑAR","LA TRONCAL",3,304,2021,65703,12,"Diciembre",65.703
"1513","CAÑAR","LA TRONCAL",3,304,2022,66369,1,"Enero",66.369
"1514","CAÑAR","LA TRONCAL",3,304,2022,66369,2,"Febrero",66.369
"1515","CAÑAR","LA TRONCAL",3,304,2022,66369,3,"Marzo",66.369
"1516","CAÑAR","LA TRONCAL",3,304,2022,66369,4,"Abril",66.369
"1517","CAÑAR","LA TRONCAL",3,304,2022,66369,5,"Mayo",66.369
"1518","CAÑAR","LA TRONCAL",3,304,2022,66369,6,"Junio",66.369
"1519","CAÑAR","LA TRONCAL",3,304,2022,66369,7,"Julio",66.369
"1520","CAÑAR","LA TRONCAL",3,304,2022,66369,8,"Agosto",66.369
"1521","CAÑAR","LA TRONCAL",3,304,2022,66369,9,"Septiembre",66.369
"1522","CAÑAR","LA TRONCAL",3,304,2022,66369,10,"Octubre",66.369
"1523","CAÑAR","LA TRONCAL",3,304,2022,66369,11,"Noviembre",66.369
"1524","CAÑAR","LA TRONCAL",3,304,2022,66369,12,"Diciembre",66.369
"1525","CAÑAR","LA TRONCAL",3,304,2023,67016,1,"Enero",67.016
"1526","CAÑAR","LA TRONCAL",3,304,2023,67016,2,"Febrero",67.016
"1527","CAÑAR","LA TRONCAL",3,304,2023,67016,3,"Marzo",67.016
"1528","CAÑAR","LA TRONCAL",3,304,2023,67016,4,"Abril",67.016
"1529","CAÑAR","LA TRONCAL",3,304,2023,67016,5,"Mayo",67.016
"1530","CAÑAR","LA TRONCAL",3,304,2023,67016,6,"Junio",67.016
"1531","CAÑAR","LA TRONCAL",3,304,2023,67016,7,"Julio",67.016
"1532","CAÑAR","LA TRONCAL",3,304,2023,67016,8,"Agosto",67.016
"1533","CAÑAR","LA TRONCAL",3,304,2023,67016,9,"Septiembre",67.016
"1534","CAÑAR","LA TRONCAL",3,304,2023,67016,10,"Octubre",67.016
"1535","CAÑAR","LA TRONCAL",3,304,2023,67016,11,"Noviembre",67.016
"1536","CAÑAR","LA TRONCAL",3,304,2023,67016,12,"Diciembre",67.016
"1537","CAÑAR","LA TRONCAL",3,304,2024,67598,1,"Enero",67.598
"1538","CAÑAR","LA TRONCAL",3,304,2024,67598,2,"Febrero",67.598
"1539","CAÑAR","LA TRONCAL",3,304,2024,67598,3,"Marzo",67.598
"1540","CAÑAR","LA TRONCAL",3,304,2024,67598,4,"Abril",67.598
"1541","CAÑAR","LA TRONCAL",3,304,2024,67598,5,"Mayo",67.598
"1542","CAÑAR","LA TRONCAL",3,304,2024,67598,6,"Junio",67.598
"1543","CAÑAR","LA TRONCAL",3,304,2024,67598,7,"Julio",67.598
"1544","CAÑAR","LA TRONCAL",3,304,2024,67598,8,"Agosto",67.598
"1545","CAÑAR","LA TRONCAL",3,304,2024,67598,9,"Septiembre",67.598
"1546","CAÑAR","LA TRONCAL",3,304,2024,67598,10,"Octubre",67.598
"1547","CAÑAR","LA TRONCAL",3,304,2024,67598,11,"Noviembre",67.598
"1548","CAÑAR","LA TRONCAL",3,304,2024,67598,12,"Diciembre",67.598
"1549","CAÑAR","LA TRONCAL",3,304,2025,68127,1,"Enero",68.127
"1550","CAÑAR","LA TRONCAL",3,304,2025,68127,2,"Febrero",68.127
"1551","CAÑAR","LA TRONCAL",3,304,2025,68127,3,"Marzo",68.127
"1552","CAÑAR","LA TRONCAL",3,304,2025,68127,4,"Abril",68.127
"1553","CAÑAR","LA TRONCAL",3,304,2025,68127,5,"Mayo",68.127
"1554","CAÑAR","LA TRONCAL",3,304,2025,68127,6,"Junio",68.127
"1555","CAÑAR","LA TRONCAL",3,304,2025,68127,7,"Julio",68.127
"1556","CAÑAR","LA TRONCAL",3,304,2025,68127,8,"Agosto",68.127
"1557","CAÑAR","LA TRONCAL",3,304,2025,68127,9,"Septiembre",68.127
"1558","CAÑAR","LA TRONCAL",3,304,2025,68127,10,"Octubre",68.127
"1559","CAÑAR","LA TRONCAL",3,304,2025,68127,11,"Noviembre",68.127
"1560","CAÑAR","LA TRONCAL",3,304,2025,68127,12,"Diciembre",68.127
"1561","CAÑAR","EL TAMBO",3,305,2021,9769,1,"Enero",9.769
"1562","CAÑAR","EL TAMBO",3,305,2021,9769,2,"Febrero",9.769
"1563","CAÑAR","EL TAMBO",3,305,2021,9769,3,"Marzo",9.769
"1564","CAÑAR","EL TAMBO",3,305,2021,9769,4,"Abril",9.769
"1565","CAÑAR","EL TAMBO",3,305,2021,9769,5,"Mayo",9.769
"1566","CAÑAR","EL TAMBO",3,305,2021,9769,6,"Junio",9.769
"1567","CAÑAR","EL TAMBO",3,305,2021,9769,7,"Julio",9.769
"1568","CAÑAR","EL TAMBO",3,305,2021,9769,8,"Agosto",9.769
"1569","CAÑAR","EL TAMBO",3,305,2021,9769,9,"Septiembre",9.769
"1570","CAÑAR","EL TAMBO",3,305,2021,9769,10,"Octubre",9.769
"1571","CAÑAR","EL TAMBO",3,305,2021,9769,11,"Noviembre",9.769
"1572","CAÑAR","EL TAMBO",3,305,2021,9769,12,"Diciembre",9.769
"1573","CAÑAR","EL TAMBO",3,305,2022,9732,1,"Enero",9.732
"1574","CAÑAR","EL TAMBO",3,305,2022,9732,2,"Febrero",9.732
"1575","CAÑAR","EL TAMBO",3,305,2022,9732,3,"Marzo",9.732
"1576","CAÑAR","EL TAMBO",3,305,2022,9732,4,"Abril",9.732
"1577","CAÑAR","EL TAMBO",3,305,2022,9732,5,"Mayo",9.732
"1578","CAÑAR","EL TAMBO",3,305,2022,9732,6,"Junio",9.732
"1579","CAÑAR","EL TAMBO",3,305,2022,9732,7,"Julio",9.732
"1580","CAÑAR","EL TAMBO",3,305,2022,9732,8,"Agosto",9.732
"1581","CAÑAR","EL TAMBO",3,305,2022,9732,9,"Septiembre",9.732
"1582","CAÑAR","EL TAMBO",3,305,2022,9732,10,"Octubre",9.732
"1583","CAÑAR","EL TAMBO",3,305,2022,9732,11,"Noviembre",9.732
"1584","CAÑAR","EL TAMBO",3,305,2022,9732,12,"Diciembre",9.732
"1585","CAÑAR","EL TAMBO",3,305,2023,9701,1,"Enero",9.701
"1586","CAÑAR","EL TAMBO",3,305,2023,9701,2,"Febrero",9.701
"1587","CAÑAR","EL TAMBO",3,305,2023,9701,3,"Marzo",9.701
"1588","CAÑAR","EL TAMBO",3,305,2023,9701,4,"Abril",9.701
"1589","CAÑAR","EL TAMBO",3,305,2023,9701,5,"Mayo",9.701
"1590","CAÑAR","EL TAMBO",3,305,2023,9701,6,"Junio",9.701
"1591","CAÑAR","EL TAMBO",3,305,2023,9701,7,"Julio",9.701
"1592","CAÑAR","EL TAMBO",3,305,2023,9701,8,"Agosto",9.701
"1593","CAÑAR","EL TAMBO",3,305,2023,9701,9,"Septiembre",9.701
"1594","CAÑAR","EL TAMBO",3,305,2023,9701,10,"Octubre",9.701
"1595","CAÑAR","EL TAMBO",3,305,2023,9701,11,"Noviembre",9.701
"1596","CAÑAR","EL TAMBO",3,305,2023,9701,12,"Diciembre",9.701
"1597","CAÑAR","EL TAMBO",3,305,2024,9670,1,"Enero",9.67
"1598","CAÑAR","EL TAMBO",3,305,2024,9670,2,"Febrero",9.67
"1599","CAÑAR","EL TAMBO",3,305,2024,9670,3,"Marzo",9.67
"1600","CAÑAR","EL TAMBO",3,305,2024,9670,4,"Abril",9.67
"1601","CAÑAR","EL TAMBO",3,305,2024,9670,5,"Mayo",9.67
"1602","CAÑAR","EL TAMBO",3,305,2024,9670,6,"Junio",9.67
"1603","CAÑAR","EL TAMBO",3,305,2024,9670,7,"Julio",9.67
"1604","CAÑAR","EL TAMBO",3,305,2024,9670,8,"Agosto",9.67
"1605","CAÑAR","EL TAMBO",3,305,2024,9670,9,"Septiembre",9.67
"1606","CAÑAR","EL TAMBO",3,305,2024,9670,10,"Octubre",9.67
"1607","CAÑAR","EL TAMBO",3,305,2024,9670,11,"Noviembre",9.67
"1608","CAÑAR","EL TAMBO",3,305,2024,9670,12,"Diciembre",9.67
"1609","CAÑAR","EL TAMBO",3,305,2025,9643,1,"Enero",9.643
"1610","CAÑAR","EL TAMBO",3,305,2025,9643,2,"Febrero",9.643
"1611","CAÑAR","EL TAMBO",3,305,2025,9643,3,"Marzo",9.643
